date,instance_id,instance_type,environment,pricing_model,cpu_avg_percent,memory_avg_percent,hours_used,daily_cost_usd
28-08-2025,i-20490,t3.medium,staging,on_demand,62.69,40.76,17,0.71
28-08-2025,i-62513,c5.large,dev,spot,55.46,10.86,18,0.77
28-08-2025,i-88311,c5.large,prod,spot,59.07,87.63,16,0.68
28-08-2025,i-67536,t3.medium,dev,spot,57.07,84.26,19,0.4
28-08-2025,i-77915,t3.medium,dev,spot,66.54,20.25,24,0.5
28-08-2025,i-88579,m5.xlarge,dev,on_demand,81.71,15.65,24,4.61
28-08-2025,i-90634,c5.large,prod,spot,50.39,22.08,15,0.64
29-08-2025,i-41359,m5.large,prod,on_demand,6,45.87,17,1.63
29-08-2025,i-62354,t3.medium,dev,on_demand,30.08,51.31,16,0.67
29-08-2025,i-86818,m5.xlarge,prod,reserved,54.06,13.72,18,2.42
29-08-2025,i-18993,m5.large,prod,on_demand,15.46,57.48,23,2.21
29-08-2025,i-83284,t3.medium,prod,reserved,34.17,71.98,23,0.67
29-08-2025,i-39661,c5.large,staging,reserved,60.44,81.88,16,0.95
29-08-2025,i-85354,c5.large,dev,reserved,63.86,46.54,18,1.07
29-08-2025,i-76353,t3.medium,staging,on_demand,62.2,33.41,18,0.75
29-08-2025,i-48568,t3.medium,prod,on_demand,31.04,77.06,20,0.83
29-08-2025,i-80504,m5.xlarge,dev,spot,42.95,77.86,16,1.54
29-08-2025,i-59424,c5.large,staging,spot,74.91,82.89,19,0.81
29-08-2025,i-54520,c5.large,staging,on_demand,82.91,46.63,24,2.04
29-08-2025,i-13584,m5.2xlarge,prod,reserved,32.1,59.49,21,5.64
29-08-2025,i-60157,m5.2xlarge,dev,reserved,36.55,61.09,13,3.49
29-08-2025,i-51383,m5.large,prod,spot,64.97,68.51,15,0.72
29-08-2025,i-11274,m5.2xlarge,staging,spot,36.84,24.18,20,3.84
29-08-2025,i-62288,m5.xlarge,dev,reserved,41.59,22.12,13,1.75
29-08-2025,i-72463,m5.xlarge,dev,spot,80.66,39.4,14,1.34
29-08-2025,i-45268,m5.xlarge,staging,on_demand,18.13,12.16,21,4.03
29-08-2025,i-75404,m5.large,prod,spot,59.89,64.14,15,0.72
30-08-2025,i-44787,m5.large,dev,spot,33.95,16.1,15,0.72
30-08-2025,i-91080,m5.large,dev,on_demand,39.82,36.45,15,1.44
30-08-2025,i-20287,m5.xlarge,dev,on_demand,62.56,61.49,13,2.5
30-08-2025,i-80972,m5.2xlarge,prod,on_demand,35.99,28.52,24,9.22
30-08-2025,i-51342,t3.medium,staging,reserved,88.98,48.59,21,0.61
30-08-2025,i-33969,m5.2xlarge,prod,reserved,63.5,21.95,19,5.11
30-08-2025,i-85584,c5.large,staging,reserved,46.28,12.34,15,0.89
30-08-2025,i-65466,m5.large,dev,spot,47.96,91.94,24,1.15
30-08-2025,i-55519,m5.2xlarge,prod,on_demand,37.66,13.31,20,7.68
30-08-2025,i-25776,m5.2xlarge,prod,on_demand,7.63,42.98,19,7.3
30-08-2025,i-11103,c5.large,staging,reserved,18.6,11.98,23,1.37
30-08-2025,i-86153,t3.medium,prod,on_demand,69.28,48.97,18,0.75
30-08-2025,i-44039,t3.medium,staging,reserved,29.59,86.51,21,0.61
30-08-2025,i-45311,m5.large,prod,reserved,14.87,91.25,15,1.01
30-08-2025,i-34105,m5.2xlarge,prod,reserved,31.69,85.51,17,4.57
30-08-2025,i-58799,m5.2xlarge,staging,on_demand,56.25,80.27,18,6.91
30-08-2025,i-33578,m5.xlarge,staging,reserved,88.64,34.51,19,2.55
30-08-2025,i-39958,c5.large,dev,spot,86.7,43.11,22,0.94
30-08-2025,i-40907,t3.medium,prod,reserved,37.77,38.93,24,0.7
30-08-2025,i-29116,c5.large,staging,reserved,51.02,23.1,15,0.89
31-08-2025,i-65249,m5.large,staging,on_demand,52.07,56.04,14,1.34
31-08-2025,i-79990,m5.2xlarge,dev,spot,69.76,80.86,20,3.84
31-08-2025,i-83680,m5.xlarge,staging,reserved,42.44,35.7,16,2.15
31-08-2025,i-31409,c5.large,dev,reserved,27.04,26.54,13,0.77
31-08-2025,i-92557,t3.medium,dev,reserved,9.9,39.11,19,0.55
31-08-2025,i-44048,t3.medium,staging,spot,27.97,92.15,17,0.35
31-08-2025,i-43779,m5.xlarge,staging,spot,52.41,39.52,20,1.92
31-08-2025,i-56018,m5.xlarge,dev,reserved,54.34,21.83,13,1.75
31-08-2025,i-95179,c5.large,dev,spot,42.74,63.23,21,0.89
31-08-2025,i-52610,c5.large,dev,reserved,46.56,44.15,17,1.01
31-08-2025,i-20277,c5.large,staging,spot,89.48,84.83,19,0.81
31-08-2025,i-92799,m5.2xlarge,prod,reserved,57.99,58.4,19,5.11
31-08-2025,i-54222,m5.large,dev,spot,57.76,27.11,24,1.15
31-08-2025,i-63054,m5.2xlarge,prod,spot,38.59,13.35,21,4.03
31-08-2025,i-39912,t3.medium,dev,on_demand,45.42,56.16,17,0.71
31-08-2025,i-45058,m5.xlarge,staging,spot,24.36,91.94,16,1.54
31-08-2025,i-68313,c5.large,prod,reserved,82.3,71.38,16,0.95
31-08-2025,i-69020,m5.xlarge,prod,spot,50.34,83.95,20,1.92
31-08-2025,i-26389,m5.2xlarge,dev,on_demand,16.11,77.19,12,4.61
31-08-2025,i-20494,m5.large,prod,reserved,15.61,77.51,23,1.55
01-09-2025,i-22524,m5.large,dev,reserved,28.44,84.55,13,0.87
01-09-2025,i-13455,t3.medium,staging,spot,85.24,22.65,12,0.25
01-09-2025,i-44400,m5.2xlarge,prod,on_demand,44.33,93.38,13,4.99
01-09-2025,i-61097,c5.large,dev,on_demand,46.09,83.4,22,1.87
01-09-2025,i-47247,m5.xlarge,dev,on_demand,55.04,41.9,23,4.42
01-09-2025,i-79041,m5.2xlarge,prod,on_demand,29.29,27.27,14,5.38
01-09-2025,i-56771,m5.large,dev,on_demand,69.75,42.86,22,2.11
01-09-2025,i-45705,m5.xlarge,staging,reserved,48.46,51.85,20,2.69
01-09-2025,i-80685,c5.large,staging,on_demand,54.07,83.57,23,1.96
01-09-2025,i-92712,m5.large,prod,spot,88.36,44.64,19,0.91
01-09-2025,i-93824,c5.large,staging,spot,75.34,74.98,22,0.94
01-09-2025,i-80735,c5.large,staging,reserved,53.75,91.26,19,1.13
01-09-2025,i-57943,m5.large,dev,reserved,22.04,19.29,16,1.08
01-09-2025,i-11383,m5.2xlarge,staging,on_demand,77.59,47.33,16,6.14
01-09-2025,i-47586,t3.medium,prod,on_demand,76.99,85.91,17,0.71
01-09-2025,i-74478,m5.2xlarge,prod,on_demand,10.31,85.09,23,8.83
01-09-2025,i-66418,m5.2xlarge,staging,on_demand,43.11,53.39,24,9.22
01-09-2025,i-10946,m5.xlarge,prod,on_demand,58.26,88.74,24,4.61
01-09-2025,i-83472,c5.large,staging,on_demand,6.62,50.53,18,1.53
01-09-2025,i-94671,m5.2xlarge,staging,on_demand,63.46,71.43,14,5.38
02-09-2025,i-20382,m5.2xlarge,staging,on_demand,63.87,21.43,16,6.14
02-09-2025,i-90375,m5.2xlarge,prod,on_demand,30.45,40.49,20,7.68
02-09-2025,i-79722,m5.xlarge,staging,spot,73.38,33.69,23,2.21
02-09-2025,i-33908,m5.xlarge,staging,on_demand,22.91,91.38,13,2.5
02-09-2025,i-69682,m5.large,staging,on_demand,5.75,94.81,22,2.11
02-09-2025,i-91625,c5.large,staging,reserved,62.53,80.42,23,1.37
02-09-2025,i-29942,m5.2xlarge,dev,reserved,30.04,11.22,12,3.23
02-09-2025,i-23405,t3.medium,prod,on_demand,67.72,80.9,14,0.58
02-09-2025,i-67464,m5.xlarge,staging,on_demand,67.94,22.14,23,4.42
02-09-2025,i-11930,t3.medium,dev,on_demand,69.04,75.36,14,0.58
02-09-2025,i-50838,m5.2xlarge,dev,reserved,60.98,75.12,18,4.84
02-09-2025,i-14159,m5.2xlarge,staging,reserved,76.9,62.16,23,6.18
02-09-2025,i-44931,m5.xlarge,dev,on_demand,12.53,51.45,12,2.3
02-09-2025,i-33803,m5.2xlarge,dev,spot,11.6,44.64,19,3.65
02-09-2025,i-25985,m5.large,staging,reserved,39.6,15.61,12,0.81
02-09-2025,i-14392,m5.large,staging,reserved,34.65,19.43,15,1.01
02-09-2025,i-22315,m5.large,staging,spot,73.7,90.55,24,1.15
02-09-2025,i-61003,c5.large,prod,on_demand,11.15,91.18,19,1.62
02-09-2025,i-15529,m5.xlarge,staging,on_demand,49.42,35.46,22,4.22
02-09-2025,i-73075,c5.large,prod,on_demand,11.53,52.55,16,1.36
03-09-2025,i-97385,m5.xlarge,dev,reserved,72.53,70.1,12,1.61
03-09-2025,i-66906,m5.large,dev,on_demand,9.27,16.2,22,2.11
03-09-2025,i-46188,m5.xlarge,dev,on_demand,39.24,35.1,24,4.61
03-09-2025,i-41862,c5.large,dev,reserved,24.75,33.89,24,1.43
03-09-2025,i-72294,t3.medium,dev,spot,73.3,88.98,24,0.5
03-09-2025,i-21728,c5.large,dev,reserved,39.43,87.02,24,1.43
03-09-2025,i-99908,m5.large,dev,reserved,32.33,50.5,13,0.87
03-09-2025,i-17834,c5.large,staging,spot,24.21,64.44,12,0.51
03-09-2025,i-80300,m5.xlarge,prod,on_demand,88.21,61.3,23,4.42
03-09-2025,i-51515,t3.medium,dev,reserved,35.41,65.06,15,0.44
03-09-2025,i-67503,c5.large,prod,reserved,15.45,85.54,24,1.43
03-09-2025,i-56945,m5.large,dev,spot,47.76,48.19,18,0.86
03-09-2025,i-67344,m5.large,staging,on_demand,54.8,63.11,19,1.82
03-09-2025,i-74237,c5.large,staging,spot,11.1,68.02,23,0.98
03-09-2025,i-55569,m5.large,prod,on_demand,25.56,70.69,20,1.92
03-09-2025,i-88470,m5.xlarge,prod,reserved,74.92,78.34,16,2.15
03-09-2025,i-30319,c5.large,dev,on_demand,51.96,54.21,20,1.7
03-09-2025,i-58118,m5.2xlarge,staging,reserved,17.14,75.9,20,5.38
03-09-2025,i-59681,m5.2xlarge,dev,spot,28.07,52.22,20,3.84
03-09-2025,i-91290,m5.large,dev,spot,29.16,21.38,17,0.82
04-09-2025,i-96283,m5.large,staging,spot,58.51,14.62,13,0.62
04-09-2025,i-99551,c5.large,staging,on_demand,68.63,36.99,20,1.7
04-09-2025,i-47110,m5.2xlarge,prod,on_demand,5.01,53.45,21,8.06
04-09-2025,i-24478,m5.xlarge,staging,spot,8.98,33.47,17,1.63
04-09-2025,i-15737,t3.medium,prod,spot,65.09,15.33,13,0.27
04-09-2025,i-24031,m5.large,dev,on_demand,76.34,10.32,15,1.44
04-09-2025,i-84843,m5.2xlarge,dev,on_demand,25.98,72.98,12,4.61
04-09-2025,i-91785,m5.2xlarge,prod,reserved,31.88,18.66,20,5.38
04-09-2025,i-38930,c5.large,staging,on_demand,35.62,32.98,17,1.45
04-09-2025,i-37359,c5.large,prod,on_demand,76.63,36.63,12,1.02
04-09-2025,i-93744,m5.2xlarge,dev,reserved,72.06,85.81,24,6.45
04-09-2025,i-64519,t3.medium,staging,spot,41.87,87.35,23,0.48
04-09-2025,i-44840,m5.xlarge,prod,on_demand,37.07,91.95,21,4.03
04-09-2025,i-49833,c5.large,dev,spot,12.59,68.4,13,0.55
04-09-2025,i-23267,t3.medium,dev,spot,46.97,42.95,13,0.27
04-09-2025,i-35312,m5.large,prod,reserved,58.78,69.83,15,1.01
04-09-2025,i-91962,c5.large,prod,on_demand,5.37,24.19,21,1.79
04-09-2025,i-64419,m5.large,prod,spot,65.61,66.64,20,0.96
04-09-2025,i-98407,t3.medium,prod,spot,87.11,74.69,17,0.35
04-09-2025,i-23644,m5.2xlarge,prod,spot,85.82,69.72,18,3.46
05-09-2025,i-76151,m5.large,dev,spot,30.33,18.96,18,0.86
05-09-2025,i-88632,m5.xlarge,prod,on_demand,71.46,64.75,20,3.84
05-09-2025,i-52553,m5.2xlarge,staging,reserved,9.1,40.6,20,5.38
05-09-2025,i-52395,m5.xlarge,staging,spot,86.33,52.53,18,1.73
05-09-2025,i-38039,c5.large,dev,spot,41.78,48.9,20,0.85
05-09-2025,i-57187,m5.2xlarge,prod,spot,22.76,41.34,16,3.07
05-09-2025,i-14543,m5.2xlarge,staging,reserved,36.43,14.45,12,3.23
05-09-2025,i-27705,m5.xlarge,prod,on_demand,70.24,45.4,20,3.84
05-09-2025,i-38157,m5.xlarge,dev,reserved,74.89,82.28,15,2.02
05-09-2025,i-82569,m5.xlarge,dev,spot,23.02,65.88,16,1.54
05-09-2025,i-30278,c5.large,prod,spot,45.14,84.81,21,0.89
05-09-2025,i-30461,t3.medium,dev,reserved,23.34,67.61,17,0.5
05-09-2025,i-42749,m5.large,staging,reserved,56.66,35.1,21,1.41
05-09-2025,i-84774,m5.large,staging,reserved,16.61,65.39,13,0.87
05-09-2025,i-20118,m5.2xlarge,prod,on_demand,67.78,36.83,23,8.83
05-09-2025,i-85527,m5.xlarge,staging,on_demand,59.81,43.59,19,3.65
05-09-2025,i-14898,t3.medium,prod,spot,65.62,26.93,16,0.33
05-09-2025,i-17329,c5.large,staging,on_demand,80.67,34.43,24,2.04
05-09-2025,i-25799,m5.xlarge,staging,reserved,36.26,14.94,18,2.42
05-09-2025,i-11498,m5.large,prod,spot,14.48,53.85,21,1.01
06-09-2025,i-15397,m5.2xlarge,dev,reserved,27.75,81.02,20,5.38
06-09-2025,i-52838,m5.xlarge,prod,spot,6.25,42.22,14,1.34
06-09-2025,i-16621,c5.large,prod,on_demand,33.67,11.64,14,1.19
06-09-2025,i-76155,m5.2xlarge,staging,spot,15.57,45.16,21,4.03
06-09-2025,i-61684,t3.medium,dev,reserved,46.89,44.36,16,0.47
06-09-2025,i-72371,m5.large,dev,reserved,50.13,60.59,13,0.87
06-09-2025,i-62322,c5.large,prod,on_demand,5.84,49.45,20,1.7
06-09-2025,i-66949,m5.xlarge,dev,reserved,86.9,54.12,20,2.69
06-09-2025,i-35966,m5.large,dev,reserved,62.59,36.51,20,1.34
06-09-2025,i-35703,m5.2xlarge,staging,spot,70.79,75.7,21,4.03
06-09-2025,i-42275,c5.large,prod,spot,49.31,92.96,20,0.85
06-09-2025,i-66369,m5.large,dev,reserved,15.67,11.44,24,1.61
06-09-2025,i-24749,m5.xlarge,prod,spot,70.46,78.61,13,1.25
06-09-2025,i-34967,m5.2xlarge,staging,reserved,15.22,32.57,17,4.57
06-09-2025,i-13172,m5.xlarge,staging,spot,6.49,34.93,22,2.11
06-09-2025,i-67961,m5.xlarge,dev,reserved,70.72,54.03,21,2.82
06-09-2025,i-40603,c5.large,dev,reserved,34.59,41.6,12,0.71
06-09-2025,i-21247,m5.large,prod,reserved,5.12,35.48,14,0.94
06-09-2025,i-91396,t3.medium,prod,on_demand,59.95,92.81,15,0.62
06-09-2025,i-24585,m5.large,staging,on_demand,77,12.01,17,1.63
07-09-2025,i-53499,m5.xlarge,staging,reserved,81.38,76.57,12,1.61
07-09-2025,i-36712,m5.large,prod,spot,71.33,48.93,15,0.72
07-09-2025,i-73311,c5.large,prod,reserved,38.83,35.75,20,1.19
07-09-2025,i-97590,c5.large,prod,on_demand,10.58,29.4,23,1.96
07-09-2025,i-79048,t3.medium,staging,spot,25.96,51.15,22,0.46
07-09-2025,i-47226,t3.medium,staging,on_demand,68.53,50.27,12,0.5
07-09-2025,i-16957,m5.large,prod,spot,9.92,91.41,16,0.77
07-09-2025,i-60940,m5.2xlarge,prod,on_demand,85.13,76.74,13,4.99
07-09-2025,i-24141,m5.xlarge,prod,spot,89.26,56.28,17,1.63
07-09-2025,i-40299,t3.medium,staging,spot,86.84,16.43,18,0.37
07-09-2025,i-51347,m5.2xlarge,prod,spot,36.08,29.16,13,2.5
07-09-2025,i-34434,m5.2xlarge,prod,spot,21.65,21.97,13,2.5
07-09-2025,i-12816,m5.large,prod,reserved,57.91,76.41,20,1.34
07-09-2025,i-53721,t3.medium,dev,spot,54.16,22.49,16,0.33
07-09-2025,i-12408,m5.2xlarge,staging,spot,73.95,64.06,14,2.69
07-09-2025,i-91950,m5.xlarge,prod,reserved,37.99,67.3,17,2.28
07-09-2025,i-18127,m5.xlarge,dev,spot,27.09,39.34,16,1.54
07-09-2025,i-46725,m5.xlarge,staging,on_demand,82.99,34.69,20,3.84
07-09-2025,i-96105,m5.large,dev,reserved,44.95,85.66,18,1.21
07-09-2025,i-78251,m5.large,dev,spot,65.16,15.29,18,0.86
08-09-2025,i-64700,c5.large,prod,spot,17.52,10.67,15,0.64
08-09-2025,i-50944,m5.large,prod,on_demand,58.63,48.05,18,1.73
08-09-2025,i-27271,c5.large,staging,reserved,16.41,91.42,20,1.19
08-09-2025,i-80956,m5.large,prod,on_demand,50.02,30.56,21,2.02
08-09-2025,i-78656,m5.large,dev,reserved,47.55,67.77,23,1.55
08-09-2025,i-84035,m5.large,staging,on_demand,11.48,33.35,22,2.11
08-09-2025,i-79856,m5.large,staging,on_demand,73.59,49.07,20,1.92
08-09-2025,i-13864,t3.medium,dev,reserved,51.46,46.79,14,0.41
08-09-2025,i-68065,m5.xlarge,staging,reserved,8.73,24.09,16,2.15
08-09-2025,i-27241,m5.xlarge,dev,on_demand,42.87,27.78,13,2.5
08-09-2025,i-44978,m5.large,dev,spot,9.25,81.71,21,1.01
08-09-2025,i-88166,c5.large,prod,spot,88.4,77.42,15,0.64
08-09-2025,i-57089,m5.large,dev,spot,77.57,30.57,12,0.58
08-09-2025,i-75840,t3.medium,prod,reserved,86.65,26.74,14,0.41
08-09-2025,i-59015,c5.large,staging,spot,85.87,94.56,22,0.94
08-09-2025,i-28024,m5.large,staging,reserved,65.5,93.4,19,1.28
08-09-2025,i-63554,m5.large,dev,on_demand,53.41,32.06,12,1.15
08-09-2025,i-97993,t3.medium,staging,reserved,42.14,60.45,15,0.44
08-09-2025,i-67577,m5.large,dev,on_demand,11.21,62.9,14,1.34
08-09-2025,i-69971,c5.large,staging,spot,88.4,26.16,17,0.72
09-09-2025,i-15482,m5.large,staging,reserved,72.37,87.17,24,1.61
09-09-2025,i-51012,c5.large,prod,reserved,85.21,91.61,23,1.37
09-09-2025,i-87831,m5.2xlarge,prod,spot,49.32,93.07,21,4.03
09-09-2025,i-15047,c5.large,prod,spot,69.37,23.74,23,0.98
09-09-2025,i-15559,c5.large,dev,reserved,45.54,71.06,19,1.13
09-09-2025,i-15144,m5.large,prod,spot,26.02,64.45,18,0.86
09-09-2025,i-92660,c5.large,staging,spot,61.66,23.83,24,1.02
09-09-2025,i-62171,t3.medium,dev,reserved,53.03,75.59,19,0.55
09-09-2025,i-65372,m5.xlarge,staging,reserved,47.41,11.03,14,1.88
09-09-2025,i-77760,m5.xlarge,prod,on_demand,5.77,40.35,23,4.42
09-09-2025,i-21854,m5.large,staging,spot,83.73,29.44,19,0.91
09-09-2025,i-86735,c5.large,dev,on_demand,58.92,28.88,24,2.04
09-09-2025,i-52396,c5.large,dev,reserved,32.34,82.08,18,1.07
09-09-2025,i-87373,m5.2xlarge,dev,on_demand,66.95,18.11,19,7.3
09-09-2025,i-52477,m5.large,staging,on_demand,41.44,12.48,16,1.54
09-09-2025,i-21952,m5.large,prod,spot,45.88,66.31,13,0.62
09-09-2025,i-57571,t3.medium,prod,reserved,15.07,34.56,22,0.64
09-09-2025,i-77065,t3.medium,prod,spot,38.82,88.16,18,0.37
09-09-2025,i-59886,c5.large,dev,reserved,89.43,13.82,20,1.19
09-09-2025,i-96445,t3.medium,dev,reserved,69.69,41.6,21,0.61
10-09-2025,i-16725,m5.large,dev,on_demand,38.36,74.11,14,1.34
10-09-2025,i-68491,m5.2xlarge,staging,reserved,83.07,90.83,23,6.18
10-09-2025,i-27245,m5.xlarge,prod,on_demand,54.06,40.36,13,2.5
10-09-2025,i-43175,m5.large,dev,spot,71.94,31.34,24,1.15
10-09-2025,i-81237,t3.medium,staging,reserved,52.95,40.48,19,0.55
10-09-2025,i-38426,t3.medium,prod,reserved,60.81,30.43,15,0.44
10-09-2025,i-63759,c5.large,prod,reserved,21.29,88.05,19,1.13
10-09-2025,i-10861,m5.2xlarge,dev,spot,13.65,53.01,21,4.03
10-09-2025,i-92396,m5.large,prod,reserved,23.77,13.31,21,1.41
10-09-2025,i-29432,c5.large,dev,on_demand,8.06,24.89,14,1.19
10-09-2025,i-29054,t3.medium,prod,reserved,78.68,34.01,12,0.35
10-09-2025,i-49117,t3.medium,prod,spot,85.79,59.44,21,0.44
10-09-2025,i-64651,m5.xlarge,dev,on_demand,42.11,59.31,13,2.5
10-09-2025,i-90096,m5.large,dev,spot,48.92,74.5,16,0.77
10-09-2025,i-69682,c5.large,prod,spot,29.01,40.01,14,0.6
10-09-2025,i-49229,c5.large,staging,on_demand,81,90.45,13,1.1
10-09-2025,i-66010,m5.xlarge,staging,reserved,80.87,45.65,13,1.75
10-09-2025,i-27635,c5.large,dev,reserved,71.33,50.49,19,1.13
10-09-2025,i-79081,t3.medium,prod,reserved,47.29,27.4,17,0.5
10-09-2025,i-37400,m5.2xlarge,prod,on_demand,55.25,25.82,23,8.83
11-09-2025,i-92441,c5.large,dev,on_demand,33.18,82.68,21,1.79
11-09-2025,i-89269,c5.large,dev,reserved,22.6,16.05,23,1.37
11-09-2025,i-44034,m5.xlarge,staging,spot,10.87,89.97,17,1.63
11-09-2025,i-27001,c5.large,prod,spot,48.09,44.8,17,0.72
11-09-2025,i-92818,c5.large,prod,reserved,73.92,81.05,20,1.19
11-09-2025,i-40503,m5.2xlarge,staging,on_demand,33.24,68.96,21,8.06
11-09-2025,i-13143,m5.xlarge,dev,on_demand,70.55,65.65,13,2.5
11-09-2025,i-37175,m5.2xlarge,prod,on_demand,17.89,84.45,23,8.83
11-09-2025,i-53750,c5.large,staging,reserved,50.82,34.01,12,0.71
11-09-2025,i-11480,m5.xlarge,prod,spot,41.14,13.19,15,1.44
11-09-2025,i-18891,m5.large,prod,reserved,15.87,75.07,16,1.08
11-09-2025,i-52457,m5.xlarge,staging,spot,5,45.41,20,1.92
11-09-2025,i-54742,t3.medium,dev,spot,49.41,14.64,17,0.35
11-09-2025,i-13816,m5.2xlarge,prod,spot,87.71,29.22,21,4.03
11-09-2025,i-98142,m5.large,dev,reserved,30.86,35.84,17,1.14
11-09-2025,i-27793,m5.2xlarge,staging,on_demand,24.59,10.13,22,8.45
11-09-2025,i-80381,m5.2xlarge,dev,spot,66.99,92.18,19,3.65
11-09-2025,i-17342,m5.xlarge,staging,reserved,24.06,66.36,23,3.09
11-09-2025,i-98892,c5.large,staging,spot,68.06,82.12,23,0.98
11-09-2025,i-37297,m5.xlarge,prod,spot,40.92,35.75,12,1.15
12-09-2025,i-56346,c5.large,prod,reserved,32.65,70.57,24,1.43
12-09-2025,i-54453,t3.medium,dev,reserved,74.43,25.44,12,0.35
12-09-2025,i-84839,m5.2xlarge,prod,spot,36.53,86.66,14,2.69
12-09-2025,i-25315,c5.large,staging,on_demand,73.57,93.71,21,1.79
12-09-2025,i-14145,m5.xlarge,prod,reserved,69.11,43.42,23,3.09
12-09-2025,i-41148,m5.xlarge,staging,on_demand,55.2,66.19,19,3.65
12-09-2025,i-78825,m5.xlarge,staging,reserved,11.67,56.28,15,2.02
12-09-2025,i-14901,m5.xlarge,dev,on_demand,65.29,24.22,17,3.26
12-09-2025,i-13268,m5.large,dev,reserved,71.35,59.62,20,1.34
12-09-2025,i-54579,m5.2xlarge,prod,on_demand,85.94,13.61,15,5.76
12-09-2025,i-52904,m5.2xlarge,prod,spot,27.55,61.13,16,3.07
12-09-2025,i-27395,m5.large,dev,spot,30.21,70.73,22,1.06
12-09-2025,i-60801,m5.large,prod,on_demand,69.52,18.71,19,1.82
12-09-2025,i-15771,c5.large,dev,on_demand,48.68,53.26,16,1.36
12-09-2025,i-16047,c5.large,dev,reserved,36.39,89.3,19,1.13
12-09-2025,i-50957,t3.medium,prod,spot,75.34,69.26,23,0.48
12-09-2025,i-37504,t3.medium,prod,reserved,65.72,49.25,22,0.64
12-09-2025,i-46261,m5.xlarge,dev,on_demand,83.28,69.04,16,3.07
12-09-2025,i-25420,c5.large,staging,reserved,66.96,83.24,22,1.31
12-09-2025,i-25002,m5.xlarge,dev,on_demand,28.3,78.6,16,3.07
13-09-2025,i-23418,t3.medium,prod,spot,21.6,39.35,20,0.42
13-09-2025,i-51744,m5.large,prod,reserved,33.53,93.17,20,1.34
13-09-2025,i-47128,m5.xlarge,dev,spot,77.81,69.6,24,2.3
13-09-2025,i-50812,c5.large,dev,on_demand,66.8,57.78,13,1.1
13-09-2025,i-16648,c5.large,staging,spot,85.5,52.18,19,0.81
13-09-2025,i-16613,m5.large,dev,reserved,37.34,23.86,22,1.48
13-09-2025,i-65897,t3.medium,staging,on_demand,71.83,72.43,13,0.54
13-09-2025,i-87693,m5.2xlarge,dev,spot,37.67,12.14,21,4.03
13-09-2025,i-53559,m5.2xlarge,prod,reserved,76.31,10.97,16,4.3
13-09-2025,i-79924,m5.large,prod,spot,64.81,92.47,24,1.15
13-09-2025,i-22178,t3.medium,staging,spot,42.2,29.97,14,0.29
13-09-2025,i-99715,m5.2xlarge,dev,reserved,64.91,79.46,16,4.3
13-09-2025,i-28837,m5.2xlarge,staging,on_demand,51.45,92.2,15,5.76
13-09-2025,i-34032,c5.large,staging,reserved,9.39,52.91,18,1.07
13-09-2025,i-13966,m5.xlarge,staging,reserved,66.07,83.32,19,2.55
13-09-2025,i-72737,t3.medium,staging,on_demand,20.24,78,17,0.71
13-09-2025,i-55693,m5.2xlarge,dev,reserved,51.98,43.71,24,6.45
13-09-2025,i-23491,c5.large,prod,on_demand,16.2,83.55,20,1.7
13-09-2025,i-82895,m5.2xlarge,prod,on_demand,18.37,36.33,17,6.53
13-09-2025,i-62535,t3.medium,staging,spot,29.65,84.07,19,0.4
14-09-2025,i-41941,c5.large,staging,on_demand,62.18,77.72,21,1.79
14-09-2025,i-18658,c5.large,dev,reserved,26.29,63.11,18,1.07
14-09-2025,i-66511,m5.xlarge,dev,spot,53.6,80.79,21,2.02
14-09-2025,i-40953,m5.2xlarge,prod,reserved,82.02,11.03,20,5.38
14-09-2025,i-85260,m5.large,prod,spot,62.29,14.41,13,0.62
14-09-2025,i-70674,m5.2xlarge,dev,spot,51.65,34.45,21,4.03
14-09-2025,i-33091,m5.xlarge,prod,on_demand,31.08,40,19,3.65
14-09-2025,i-24253,m5.xlarge,staging,on_demand,57.81,38.39,21,4.03
14-09-2025,i-94540,c5.large,staging,reserved,67.28,44.38,19,1.13
14-09-2025,i-86122,t3.medium,dev,on_demand,10.81,76.62,14,0.58
14-09-2025,i-69372,t3.medium,dev,spot,29.29,46.79,14,0.29
14-09-2025,i-85750,c5.large,staging,reserved,63.26,38.26,21,1.25
14-09-2025,i-51497,m5.2xlarge,dev,on_demand,9.81,41.78,22,8.45
14-09-2025,i-66980,m5.xlarge,prod,spot,85.28,64.55,16,1.54
14-09-2025,i-90149,m5.xlarge,dev,spot,62.08,63.74,12,1.15
14-09-2025,i-18180,c5.large,staging,on_demand,21.91,45.56,16,1.36
14-09-2025,i-83404,m5.xlarge,prod,on_demand,68.83,18.62,12,2.3
14-09-2025,i-40833,m5.xlarge,dev,reserved,28.62,33.49,12,1.61
14-09-2025,i-91948,m5.2xlarge,prod,spot,41.72,93.33,18,3.46
14-09-2025,i-60012,m5.xlarge,prod,reserved,10.74,54.09,18,2.42
15-09-2025,i-32729,m5.2xlarge,prod,on_demand,20.25,92.51,22,8.45
15-09-2025,i-60409,m5.2xlarge,dev,on_demand,14.63,44.31,20,7.68
15-09-2025,i-97826,m5.xlarge,staging,on_demand,67.72,69.89,16,3.07
15-09-2025,i-94985,m5.large,dev,on_demand,40.93,39.45,13,1.25
15-09-2025,i-96235,t3.medium,dev,spot,38.8,32.46,19,0.4
